Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.ra.json	13805	-	0	0	0	0	0	0	15	106	0	0	0	0	0	0	0	0	0	0	117	77	0	0	0	5	0	2
fsh-generated/resources/ActorDefinition-ClientRegistry.json	842	10	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	34	41	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-FacilityRegistry.json	448	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	22	46	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-HealthManagementInformationSystem.json	488	16	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	33	48	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-HealthWorkerRegistry.json	887	14	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	29	50	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-InteroperabilityLayer.json	466	14	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	31	46	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-LogisticsManagementInformationSystem.json	507	12	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	36	45	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-PointOfServiceSystem.json	472	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	34	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-SharedHealthRecord.json	458	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	21	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-TerminologyService.json	463	16	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	21	28	0	0	0	0	0	1
